"model","names","Estimate","Std. Error","t value","Pr(>|t|)","2.5 %","97.5 %"
"full_hor_ptb","poverty","0.0565691730928083","0.00965522536994392","5.85891793566045","5.25528031749456e-09","0.0376452791050997","0.0754930670805145"
"full_hor_ptb","white","0.0136432537943423","0.0126299142901435","1.08023328432162","0.280139908084746","-0.0111109233421661","0.0383974309308516"
"full_est_ptb","acres_ag_land_per_sqr_mile","-0.00117807503753799","0.000364649566269297","-3.23070461756143","0.00125047631318421","-0.00189277505440396","-0.000463375020672023"
"full_est_ptb","all_est_wells","2.85504665583815","0.756408068005802","3.77447938037627","0.000163978664910431","1.37251408493128","4.33757922674503"
"full_est_ptb","asian","-0.0246038575536952","0.0240575627484508","-1.02270782002967","0.306542493611842","-0.0717558140964711","0.0225480989890825"
"full_est_ptb","ba","-0.0332374090357159","0.00639673335173723","-5.19599727049577","2.19646737047846e-07","-0.0457747760238269","-0.0207000420476054"
"full_est_ptb","black","0.0623126214984754","0.0133364702146954","4.67234736743261","3.13161549202275e-06","0.0361736201967815","0.0884516228001691"
"full_est_ptb","drug_death_per_100000","-0.00146000747605501","0.00056351812847022","-2.59087933873305","0.00962736581043503","-0.00256448271249204","-0.000355532239617928"
"full_est_ptb","fertilizer_per_sqr_mile","-0.00284513213377904","0.00139298039136557","-2.04247823689025","0.0412062042704025","-0.00557532353202593","-0.000114940735531928"
"full_est_ptb","herbicide_per_sqr_mile","0.001198286680051","0.00115428962167493","1.03811613441714","0.299313878429113","-0.00106407940616021","0.00346065276626221"
"full_est_ptb","hispanic","-0.00871833042104717","0.00401815042744101","-2.16973719089942","0.0301183239238803","-0.0165937605432957","-0.000842900298798323"
"full_est_ptb","hs","-0.0279456104458062","0.0109371145015931","-2.55511729732149","0.0106724663458428","-0.0493819609637183","-0.00650925992789238"
"full_est_ptb","insecticide_per_sqr_mile","0.00180970581571879","0.000951641560535219","1.9016674878102","0.0573266241419296","-5.547736912171e-05","0.0036748890005593"
"full_est_ptb","insured","0.0028356060032108","0.00965360741172669","0.293735376038419","0.768983893949874","-0.0160851168446623","0.0217563288510838"
"full_est_ptb","marital","-0.0168766533659746","0.00845909284717891","-1.99509021485713","0.0461387076328645","-0.0334561706883255","-0.000297136043623701"
"full_est_ptb","maternal_care_code","-0.176397189517743","0.0784356423228815","-2.24894173482511","0.0246007675854582","-0.330128223574861","-0.0226661554606386"
"full_est_ptb","multiracial","0.0259527930649034","0.0256078018338414","1.01347211421349","0.310930334860472","-0.0242375762526643","0.0761431623824732"
"full_est_ptb","native","0.0226303967152936","0.0145702109784681","1.55319622679019","0.120499678743348","-0.00592669204965347","0.0511874854802409"
"full_est_ptb","pacific","0.102057683006459","0.0966789755893278","1.05563471669352","0.291234589456005","-0.087429627210842","0.291544993223767"
"full_est_ptb","pop_per_sqr_mile","0.000141159657828352","8.29792267290145e-05","1.70114453210486","0.0890371000738251","-2.14766380255046e-05","0.000303795953682201"
"full_est_ptb","poverty","0.0562476487101953","0.00966136696309634","5.82191411681651","6.54329007628082e-09","0.0373117174211008","0.0751835799992889"
"full_est_ptb","white","0.0117994377465599","0.012605556255546","0.936050540520065","0.349335319176144","-0.0129069985194037","0.0365058740125235"
"full_test_ptb","acres_ag_land_per_sqr_mile","-0.00116660089832674","0.000364750212747526","-3.19835563505001","0.00139898200119759","-0.0018814981786652","-0.000451703617988275"
"full_test_ptb","all_test_wells","2.21270482168459","0.573293562328258","3.85963661042758","0.000116359218605755","1.08907008695255","3.33633955641659"
"full_test_ptb","asian","-0.0243108214369088","0.0240566354163928","-1.01056615009191","0.31231947864479","-0.0714609604422472","0.0228393175684293"
"full_test_ptb","ba","-0.0325888134377931","0.0064036248493808","-5.08911971021293","3.85780444938439e-07","-0.0451396875130852","-0.0200379393625017"
"full_test_ptb","black","0.063249293204185","0.0133645429248116","4.73261925679188","2.33683280761761e-06","0.0370552704017161","0.0894433160066549"
"full_test_ptb","drug_death_per_100000","-0.00148315338357505","0.000563244735446076","-2.6332307969118","0.00850847970815868","-0.00258709277953113","-0.000379213987618959"
"full_test_ptb","fertilizer_per_sqr_mile","-0.00266368373928491","0.00139316649542993","-1.91196367987797","0.0559921953638488","-0.00539423989479542","6.68724162255056e-05"
"full_test_ptb","herbicide_per_sqr_mile","0.00109225549013197","0.0011547200694884","0.94590500242703","0.344286172642816","-0.00117095425829086","0.00335546523855482"
"full_test_ptb","hispanic","-0.00866278771282399","0.00401660866938537","-2.15674177543155","0.0311184759071881","-0.0165351960448106","-0.000790379380837356"
"full_test_ptb","hs","-0.0288649648884193","0.010945128280271","-2.63724317790312","0.00840876037627278","-0.0503170221239202","-0.00741290765291654"
"full_test_ptb","insecticide_per_sqr_mile","0.00176665126913727","0.000950891627163074","1.85788918386837","0.0632993054422385","-9.70620733030251e-05","0.00363036461157756"
"full_test_ptb","insured","0.00343979121392952","0.00966257141828947","0.355991284827001","0.721876379181144","-0.0154985007639645","0.0223780831918228"
"full_test_ptb","marital","-0.0169648223616245","0.00845766478551523","-2.00585182693441","0.044976932716569","-0.0335415407345469","-0.000388103988702193"
"full_test_ptb","maternal_care_code","-0.179511993365135","0.0783784354984726","-2.29032376346213","0.0220833915455699","-0.333130904106743","-0.0258930826235421"
"full_test_ptb","multiracial","0.0285022636708477","0.0256474683924367","1.11130904753363","0.266539542683875","-0.0217658506729569","0.0787703780146526"
"full_test_ptb","native","0.0236327000480584","0.0145991830446392","1.6187686650546","0.105620036512562","-0.00498117292314197","0.0522465730192588"
"full_test_ptb","pacific","0.102777639681903","0.0966701706149637","1.06317842441042","0.287801165287811","-0.0866924131027669","0.292247692466574"
"full_test_ptb","pop_per_sqr_mile","0.000137884738405572","8.29600423701941e-05","1.66206205380521","0.0966225716173644","-2.47139567959227e-05","0.000300483433607068"
"full_test_ptb","poverty","0.0564840617300688","0.00966238213894269","5.84576980270929","5.6818007575775e-09","0.0375461407328781","0.0754219827272593"
"full_test_ptb","white","0.0127103488614046","0.0126340182770865","1.00604167119629","0.314490456554015","-0.0120518719417044","0.0374725696645146"
"full_all_ptb_2014to2018","acres_ag_land_per_sqr_mile","-0.00116680640017311","0.000364409738545462","-3.20190784371024","0.00138191367056652","-0.00188103636333788","-0.00045257643700835"
"full_all_ptb_2014to2018","all_wells_2014to2018","1.22836056125304","0.289415573081484","4.2442794220586","2.27091520356556e-05","0.66111646144833","1.79560466105775"
"full_all_ptb_2014to2018","asian","-0.0250880213626815","0.0240010335966959","-1.04528920646714","0.295987858615405","-0.0721291828039413","0.0219531400785787"
"full_all_ptb_2014to2018","ba","-0.0326295923842865","0.00639726768563374","-5.10055135844359","3.63411217860158e-07","-0.045168006647591","-0.0200911781209825"
"full_all_ptb_2014to2018","black","0.0622235758322902","0.0132968935993361","4.67955732423075","3.02438641231619e-06","0.0361621432713303","0.0882850083932502"
"full_all_ptb_2014to2018","drug_death_per_100000","-0.00140772693602112","0.000563567343048233","-2.49788592860435","0.0125558366335471","-0.00251229863125855","-0.000303155240783696"
"full_all_ptb_2014to2018","fertilizer_per_sqr_mile","-0.00272700846247291","0.00139199834442861","-1.95906013350347","0.0502139729146258","-0.00545527508409236","1.25815914654687e-06"
"full_all_ptb_2014to2018","herbicide_per_sqr_mile","0.00114938283996789","0.0011535902130072","0.996352801027729","0.319172775712352","-0.00111161243044411","0.0034103781103798"
"full_all_ptb_2014to2018","hispanic","-0.0089142482403354","0.00401647454508189","-2.21942107195744","0.0265452905277132","-0.0167863936935179","-0.00104210278715261"
"full_all_ptb_2014to2018","hs","-0.0284564302954363","0.0109319904037397","-2.60304201197447","0.00929331781084518","-0.0498827377661028","-0.00703012282476882"
"full_all_ptb_2014to2018","insecticide_per_sqr_mile","0.00176867578238076","0.00095017494514546","1.86142119555678","0.0627990755740683","-9.36328891166579e-05","0.00363098445387819"
"full_all_ptb_2014to2018","insured","0.00272460463156149","0.00964102663904737","0.282605238380578","0.777502275453359","-0.0161714603549628","0.0216206696180849"
"full_all_ptb_2014to2018","marital","-0.0167873215085834","0.00845302427969285","-1.98595448837317","0.0471447071497776","-0.0333549446572248","-0.000219698359943393"
"full_all_ptb_2014to2018","maternal_care_code","-0.173862055888326","0.0783841113244508","-2.21807778324702","0.0266368477294907","-0.327492091044435","-0.0202320207322362"
"full_all_ptb_2014to2018","multiracial","0.0252502962195565","0.0255730708892767","0.987378337505194","0.323550364773699","-0.0248720016975134","0.0753725941366284"
"full_all_ptb_2014to2018","native","0.0222469868191386","0.0145213640991867","1.53201769938298","0.125641434307151","-0.00621436382165914","0.0507083374599374"
"full_all_ptb_2014to2018","pacific","0.10613335092966","0.0966280577901774","1.09836990783902","0.272146126620691","-0.0832541622351431","0.295520864094464"
"full_all_ptb_2014to2018","pop_per_sqr_mile","0.000142354604479447","8.29209643270643e-05","1.71675046997716","0.0861455488100935","-2.01674991649236e-05","0.000304876708123824"
"full_all_ptb_2014to2018","poverty","0.0563392444314511","0.00965353307906139","5.83612693612161","6.01584220976919e-09","0.0374186672729247","0.0752598215899776"
"full_all_ptb_2014to2018","white","0.0114731515301625","0.0125586084451101","0.913568695155051","0.361029418190591","-0.0131412687181941","0.036087571778519"
"full_hor_ptb_2014to2018","acres_ag_land_per_sqr_mile","-0.00115768533158383","0.000364438393971867","-3.17662834304226","0.0015076854131441","-0.00187197145835232","-0.000443399204815382"
"full_hor_ptb_2014to2018","all_hormone_wells_2014to2018","2.27578892645616","0.523147031237861","4.35018989034733","1.41338262883892e-05","1.25043958661089","3.30113826630146"
"full_hor_ptb_2014to2018","asian","-0.0223163622738018","0.0240566292963768","-0.927659565222752","0.353671503600301","-0.0694664892841317","0.0248337647365301"
"full_hor_ptb_2014to2018","ba","-0.0329378933148106","0.00639243706391299","-5.15263474407182","2.7639582930959e-07","-0.0454668397335196","-0.020408946896102"
"full_hor_ptb_2014to2018","black","0.0642816247586481","0.0133549679577377","4.81331179244082","1.57070108067159e-06","0.0381063685467956","0.0904568809705017"
"full_hor_ptb_2014to2018","drug_death_per_100000","-0.00147870470840433","0.000562790554275707","-2.62745118440619","0.0086539796940502","-0.00258175392562405","-0.000375655491184552"
"full_hor_ptb_2014to2018","fertilizer_per_sqr_mile","-0.00274188052884311","0.0013917137046887","-1.97014696313307","0.0489289853222092","-0.00546958926682369","-1.41717908624266e-05"
"full_hor_ptb_2014to2018","herbicide_per_sqr_mile","0.00113163459172616","0.00115345780842997","0.98108017775395","0.326645766106845","-0.0011291011704831","0.00339237035393541"
"full_hor_ptb_2014to2018","hispanic","-0.00886520629402024","0.00401474796185949","-2.20816010824106","0.0273213110178179","-0.0167339677062705","-0.000996444881769656"
"full_hor_ptb_2014to2018","hs","-0.0286075287262898","0.0109310274822509","-2.61709420937245","0.00892028907489696","-0.0500319489055191","-0.00718310854706027"
"full_hor_ptb_2014to2018","insecticide_per_sqr_mile","0.00178713177531631","0.000950148592610765","1.88089714515677","0.060099149124917","-7.51252461622319e-05","0.00364938879679491"
"full_hor_ptb_2014to2018","insured","0.00343324978634779","0.00964862691011304","0.355827810353957","0.721998793219084","-0.015477711457738","0.0223442110304327"
"full_hor_ptb_2014to2018","marital","-0.0170583770131343","0.00845071593386606","-2.01857181647453","0.0436356638760785","-0.0336214758870914","-0.000495278139178647"
"full_hor_ptb_2014to2018","maternal_care_code","-0.178434281210768","0.0783100568099528","-2.278561508949","0.0227750432171342","-0.331919172185576","-0.02494939023598"
"full_hor_ptb_2014to2018","multiracial","0.027733557157178","0.0255979229955252","1.08342997836294","0.278719486272911","-0.0224374499930793","0.0779045643074377"
"full_hor_ptb_2014to2018","native","0.024676318703441","0.0145871115950832","1.69165215077661","0.0908338331181602","-0.00391389466138908","0.0532665320682722"
"full_hor_ptb_2014to2018","pacific","0.106107348959535","0.0966085366367009","1.09832270163199","0.27216672805889","-0.0832419034475193","0.295456601366589"
"full_hor_ptb_2014to2018","pop_per_sqr_mile","0.000141534924462604","8.29028792904382e-05","1.70723774221106","0.0878989420429443","-2.09517331613269e-05","0.000304021582086541"
"full_hor_ptb_2014to2018","poverty","0.0565410682107211","0.00965331371356077","5.85716676039373","5.31023451327421e-09","0.0376209210006746","0.0754612154207661"
"full_hor_ptb_2014to2018","white","0.0138912059090716","0.0126312348141115","1.09975042927335","0.271544120379106","-0.0108655594068556","0.0386479712249986"
"full_est_ptb_2014to2018","acres_ag_land_per_sqr_mile","-0.00117957038110425","0.000364610581495084","-3.23515125717807","0.00123124192393584","-0.00189419398921683","-0.000464946772991637"
"full_est_ptb_2014to2018","all_est_wells_2014to2018","3.78880818320653","0.997983534550111","3.7964636209299","0.00015017793314971","1.8327963983242","5.74481996808869"
"full_est_ptb_2014to2018","asian","-0.0245223662462073","0.0240575013375131","-1.01932307525093","0.308145780909169","-0.0716742024257559","0.0226294699333435"
"full_est_ptb_2014to2018","ba","-0.0332480073430269","0.00639638837707526","-5.19793442533731","2.17394308505653e-07","-0.0457846981932252","-0.0207113164928286"
"full_est_ptb_2014to2018","black","0.0624555265391206","0.0133398329507938","4.68188220718342","2.99056781311647e-06","0.0363099343957848","0.0886011186824588"
"full_est_ptb_2014to2018","drug_death_per_100000","-0.00145784827815151","0.000563516742665692","-2.58705406205895","0.00973461917574547","-0.00256232079846156","-0.000353375757841411"
"full_est_ptb_2014to2018","fertilizer_per_sqr_mile","-0.00283822618613858","0.00139291904672908","-2.03761029243117","0.0416913877193478","-0.00556829735110747","-0.000108155021169689"
"full_est_ptb_2014to2018","herbicide_per_sqr_mile","0.00119115393992746","0.00115427078696025","1.03195363980782","0.302191163936706","-0.00107117523092136","0.00345348311077639"
"full_est_ptb_2014to2018","hispanic","-0.00865596561343008","0.00401706777620541","-2.15479700509476","0.0312705758669573","-0.0165292737782489","-0.000782657448610612"
"full_est_ptb_2014to2018","hs","-0.0278644497718828","0.0109360851388235","-2.54793643412331","0.0108940966737393","-0.0492987827758408","-0.00643011676792382"
"full_est_ptb_2014to2018","insecticide_per_sqr_mile","0.00181239647835115","0.000951633557196713","1.90451089565404","0.056955488229183","-5.27710202341654e-05","0.00367756397693656"
"full_est_ptb_2014to2018","insured","0.00267893841581866","0.00965053985302739","0.277594668963341","0.781345904762429","-0.0162357721274839","0.021593648959121"
"full_est_ptb_2014to2018","marital","-0.0168653473844657","0.00845885468142243","-1.99380980282187","0.0462786036276606","-0.0334443979105119","-0.000286296858419626"
"full_est_ptb_2014to2018","maternal_care_code","-0.177173587458537","0.0784200803864732","-2.25928852132493","0.0239490787963442","-0.33087412068077","-0.0234730542363187"
"full_est_ptb_2014to2018","multiracial","0.0262026561309597","0.0256102607256546","1.0231311743231","0.306342348809792","-0.0239925325260047","0.0763978447879242"
"full_est_ptb_2014to2018","native","0.0227240126513207","0.0145715465030859","1.55947844290297","0.11900659604772","-0.0058356936937776","0.0512837189964214"
"full_est_ptb_2014to2018","pacific","0.102136522959535","0.0966760307574091","1.05648237892418","0.290847418103708","-0.087345015493276","0.291618061412346"
"full_est_ptb_2014to2018","pop_per_sqr_mile","0.000141059993873811","8.29760442880592e-05","1.7000086601394","0.0892505789676647","-2.15700645103938e-05","0.00030369005225801"
"full_est_ptb_2014to2018","poverty","0.0561804414535028","0.00966028967817391","5.8156062939225","6.79155008127774e-09","0.0372466216040576","0.0751142613029479"
"full_est_ptb_2014to2018","white","0.0119289376041453","0.0126086041927496","0.946095017480587","0.344189274532509","-0.0127834725089641","0.0366413477172556"
"full_test_ptb_2014to2018","acres_ag_land_per_sqr_mile","-0.00116615139205825","0.000364653216164559","-3.19797369216674","0.00140082876828279","-0.00188085856258749","-0.00045144422152902"
"full_test_ptb_2014to2018","all_test_wells_2014to2018","3.1917991600618","0.802747911984346","3.97609151317735","7.19945945646304e-05","1.61844216390776","4.76515615621578"
"full_test_ptb_2014to2018","asian","-0.0247298157748114","0.0240336601233852","-1.02896586070753","0.30359277275879","-0.0718349240333207","0.0223752924837002"
"full_test_ptb_2014to2018","ba","-0.0324636161034146","0.00640374140108501","-5.06947643106171","4.27358585381482e-07","-0.0450147186158493","-0.0199125135909804"
"full_test_ptb_2014to2018","black","0.063123326275508","0.0133482446687935","4.72896083655721","2.37895976000062e-06","0.036961247467844","0.0892854050831709"
"full_test_ptb_2014to2018","drug_death_per_100000","-0.00147340151637109","0.000563200858179332","-2.61612086518152","0.0089456893696293","-0.00257725491446459","-0.000369548118277545"
"full_test_ptb_2014to2018","fertilizer_per_sqr_mile","-0.00265374674943866","0.00139295783825573","-1.90511634778674","0.0568767204066597","-0.00538389394440254","7.64004455253485e-05"
"full_test_ptb_2014to2018","herbicide_per_sqr_mile","0.00108306876473171","0.00115455609094848","0.938082413858256","0.348290413642652","-0.00117981959165858","0.00334595712112218"
"full_test_ptb_2014to2018","hispanic","-0.00870982341826832","0.00401620164163511","-2.16867184355871","0.0301992618751768","-0.0165814339905235","-0.000838212846012857"
"full_test_ptb_2014to2018","hs","-0.0289432083502288","0.010943365188491","-2.64481791950689","0.00822335299513672","-0.0503918099893388","-0.00749460671111624"
"full_test_ptb_2014to2018","insecticide_per_sqr_mile","0.00177317153833998","0.00095074167585745","1.86504029787145","0.0622899081355319","-9.02479049418046e-05","0.00363659098162183"
"full_test_ptb_2014to2018","insured","0.00325293703176151","0.00965568142082436","0.336893574879751","0.736224701433644","-0.0156718507992468","0.0221777248627698"
"full_test_ptb_2014to2018","marital","-0.0167903734981818","0.00845677857482696","-1.98543373810936","0.0472026025094082","-0.033365354930072","-0.000215392066291757"
"full_test_ptb_2014to2018","maternal_care_code","-0.17942722724511","0.0783606913160333","-2.28976064697374","0.0221160827933197","-0.333011360028196","-0.0258430944620314"
"full_test_ptb_2014to2018","multiracial","0.0287398584117991","0.0256429106167392","1.12077208556186","0.262489851405338","-0.0215193228557876","0.0789990396793857"
"full_test_ptb_2014to2018","native","0.0233971604494557","0.0145787430565799","1.60488187209636","0.108642956237247","-0.00517665088130431","0.0519709717802158"
"full_test_ptb_2014to2018","pacific","0.102850844541235","0.0966516920294448","1.06413909970558","0.287365895157353","-0.0865829908813344","0.292284679963798"
"full_test_ptb_2014to2018","pop_per_sqr_mile","0.000138816493005835","8.2946712049188e-05","1.67356233389354","0.0943386240835761","-2.37560752465822e-05","0.000301389061258251"
"full_test_ptb_2014to2018","poverty","0.0564529650694292","0.00965977463220786","5.84412858672731","5.73735079380224e-09","0.0375201546915281","0.0753857754473295"
"full_test_ptb_2014to2018","white","0.012529860394494","0.0126153359936261","0.993224469076743","0.320694298069076","-0.012195743805885","0.037255464594873"
"full_all_lbw","acres_ag_land_per_sqr_mile","0.000763600710243811","0.00029353013290913","2.60143891421261","0.0093372516101864","0.00018829222136463","0.00133890919912299"
"full_all_lbw","all_wells","0.368165907901828","0.126440678212163","2.91176789865093","0.00362521697440684","0.120346732425157","0.615985083378483"
"full_all_lbw","asian","0.00651784713493327","0.0190026589568252","0.342996585359033","0.731629412803326","-0.0307266800309415","0.0437623743008077"
"full_all_lbw","ba","-0.0152118126498649","0.00508283984981519","-2.9927782694979","0.00279113783552499","-0.0251739956946882","-0.0052496296050415"
"full_all_lbw","black","0.108829874411079","0.0105525042043189","10.3131799148241","1.85251260711139e-24","0.0881473462239061","0.129512402598251"
"full_all_lbw","drug_death_per_100000","0.000446726638423698","0.000450825605857327","0.990907864636851","0.321824956512041","-0.000436875312365103","0.00133032858921256"
"full_all_lbw","fertilizer_per_sqr_mile","-0.00367850156433085","0.0011132886222646","-3.30417601578305","0.000965784370857506","-0.00586050716836767","-0.00149649596029405"
"full_all_lbw","herbicide_per_sqr_mile","0.000786090378134914","0.000926119366333673","0.848800280731514","0.396072419739188","-0.00102907022526424","0.00260125098153397"
"full_all_lbw","hispanic","-0.000179025722878639","0.00319084704530953","-0.0561060183507707","0.955261762357869","-0.00643297101186172","0.00607491956610445"
"full_all_lbw","hs","-0.0155316665013132","0.00879862421529233","-1.76523807828031","0.0776439032728436","-0.032776653076788","0.00171332007416158"
"full_all_lbw","insecticide_per_sqr_mile","0.00115383896092545","0.000769146959098634","1.50015409574997","0.133698773911424","-0.000353661377726358","0.00266133929957737"
"full_all_lbw","insured","0.0107555524522308","0.00767654579441367","1.4010927232477","0.161308510264432","-0.00429020083049349","0.0258013057349548"
"full_all_lbw","marital","-0.01957394052592","0.00678058005877682","-2.88676490156375","0.00392512246033825","-0.0328636332354139","-0.00628424781642711"
"full_all_lbw","maternal_care_code","-0.0951764009832359","0.062698252978191","-1.51800722448107","0.129137026314218","-0.218062718714079","0.0277099167475997"
"full_all_lbw","multiracial","0.0142571118690519","0.0203271830528159","0.701381585043429","0.483129164443631","-0.0255834348216197","0.0540976585597241"
"full_all_lbw","native","0.0140465104129","0.0115492139123628","1.21623086380484","0.224010001217607","-0.00858953290508136","0.0366825537308813"
"full_all_lbw","pacific","0.19974223622671","0.0765029884615679","2.61090762914514","0.00908333446205602","0.0497991341323457","0.349685338321075"
"full_all_lbw","pop_per_sqr_mile","0.000119892310629922","6.55574327268633e-05","1.82881338763581","0.0675447674869534","-8.59789643363644e-06","0.000248382517693489"
"full_all_lbw","poverty","0.0686980505298459","0.00776026039524779","8.85254450635639","1.57037365055672e-18","0.0534882196445077","0.0839078814151842"
"full_all_lbw","white","0.0371288977805896","0.00997900503560114","3.7207013773546","0.000202977937172174","0.0175704073092677","0.0566873882519129"
"full_hor_lbw","acres_ag_land_per_sqr_mile","0.000775089102913674","0.000293632378717912","2.63965815451943","0.00834972230642668","0.000199580215931779","0.00135059798989561"
"full_hor_lbw","all_hormone_wells","0.946465664311326","0.306517451132233","3.08780351922937","0.00203820484531824","0.345702499459175","1.54722882916352"
"full_hor_lbw","asian","0.00807437613067031","0.0190407759138965","0.424057095529253","0.671560084364887","-0.0292448588982647","0.0453936111596053"
"full_hor_lbw","ba","-0.0153068186570211","0.00507991420771728","-3.01320416667025","0.00261058149699848","-0.0252632675487003","-0.00535036976534177"
"full_hor_lbw","black","0.110050951705216","0.0105946108393599","10.387446351155","8.80041578662311e-25","0.0892858960298547","0.13081600738058"
"full_hor_lbw","drug_death_per_100000","0.000418891550696587","0.000450404919467522","0.930033249174564","0.352442248839684","-0.000463885869919364","0.00130166897131259"
