fips,preterm,lbw,pop_per_sqr_mile,white,black,native,asian,pacific,multiracial,hispanic,poverty,hs,ba,marital,drug_death_per_100000,insured,fertilizer_per_sqr_mile,insecticide_per_sqr_mile,herbicide_per_sqr_mile,acres_ag_land_per_sqr_mile,all_wells,all_hormone_wells,all_est_wells,all_test_wells,all_wells_2014to2018,all_hormone_wells_2014to2018,all_est_wells_2014to2018,all_test_wells_2014to2018,required_report,no_report_but_resources,"Metro-nonmetro status, 2013 0=Nonmetro 1=Metro",Economic Types Type_2015_Update non-overlapping,total_area,maternal_care_code
48309,10.1,8.3,239.5369108,77.9,14.7,0.4,1.6,0,2.2,26.1,19.3,84.3,23.7,43.8,149,84.9,224.5386753,129.2499822,254.631567,6.875758108,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,1060.243,1
48311,NA,NA,0.580804159,98.5,0,0.6,0,0,0,50.2,12.8,90.3,23.3,52.1,NA,87.8,12.08107745,8.218992998,27.05740223,NA,1.544802737,0.599075712,0.256746734,0.491881789,0.772833602,0.399383808,0.197098503,0.308614761,TRUE,FALSE,0,2,1156.782,0
48313,11.9,8.1,30.31336831,73.4,15,0.3,3.1,0.2,4.3,22.9,14,80,13.6,55.1,209.8,85.7,92.41200262,33.35157113,89.62269211,7.550448972,0.446624177,0.222253738,0.061384366,0.215903631,0.247654165,0.167219479,0.04656745,0.154519265,TRUE,FALSE,0,4,472.433,0
48315,10.7,10.4,26.47262684,73,23.4,0.4,0,0.4,0.9,4,20.7,83.5,14.9,54.8,356.8,87.6,6.390397076,0.855903635,7.32769032,NA,0.021412155,0.007137385,0,0.007137385,0.01427477,0.007137385,0,0.007137385,TRUE,FALSE,0,0,420.322,0
48317,11.3,9.1,6.135814181,82.9,0.9,1.7,0.1,0.2,0.6,45.8,10.7,77.1,20.4,56.1,138.3,87.4,177.1276433,8.040823821,229.6001119,117.4329695,3.346066734,1.367257033,0.71420615,0.97630015,1.580208408,0.981760442,0.527464175,0.724034675,TRUE,FALSE,1,1,915.702,0
48319,8.4,NA,4.479800525,87.3,0,2.2,2.2,0,6.2,23.5,14.6,88.2,20,46.3,251,79.7,30.66956922,3.184631087,16.35272535,65.17512241,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,932.216,0
48321,12,8.3,33.61985038,72.9,9.8,0.4,1.9,0.1,2.7,42,20.1,78.3,16.7,53,93.5,80.4,118.856689,98.55741077,132.0043261,104.8837218,0.0037209,0.0012403,0.00062015,0,0.0024806,0.00062015,0.00062015,0,TRUE,FALSE,0,0,1612.513,1
48323,8.6,8.2,45.30775195,92.7,0.5,1.2,0.5,0.1,0.6,95.2,26.8,59.7,12.5,47.2,40.8,69.9,4.321313792,3.122381732,5.303750297,129.7793152,0.0317392,0.008515395,0.003096507,0.003870634,0.011611902,0.001548254,0.003096507,0.003870634,TRUE,FALSE,0,4,1291.778,1
48325,11,8.1,37.22312219,90.7,2.6,0.4,0.8,0,2.3,51.6,10.4,83,19.8,52.9,78.7,86.7,73.50159466,51.13633363,74.23498086,184.4911454,0.136377192,0,0.003746626,0.002997301,0.04720749,0,0.00149865,0,TRUE,FALSE,1,0,1334.534,1
48327,NA,NA,2.353588086,81.3,0.7,1.2,0,0,7.4,34.3,9.9,81.6,17.8,58.2,215,68.6,9.228105145,0.272719109,11.21363329,54.15580687,0.001108323,0,0,0,0,0,0,0,TRUE,FALSE,0,1,902.264,0
